0.0000e+00, -7.1626e-02, -4.7122e-02
2.0000e-02, -7.4626e-02, -4.9096e-02
2.0300e-02, -7.4641e-02, -4.9106e-02
2.0604e-02, -7.4656e-02, -4.9116e-02
2.0913e-02, -7.4671e-02, -4.9126e-02
2.1227e-02, -7.4687e-02, -4.9136e-02
2.1545e-02, -7.4703e-02, -4.9147e-02
2.1868e-02, -7.4719e-02, -4.9157e-02
2.2196e-02, -7.4736e-02, -4.9168e-02
2.2529e-02, -7.4752e-02, -4.9179e-02
2.2867e-02, -7.4769e-02, -4.9190e-02
2.3210e-02, -7.4786e-02, -4.9201e-02
2.3558e-02, -7.4804e-02, -4.9213e-02
2.3911e-02, -7.4821e-02, -4.9225e-02
2.4270e-02, -7.4839e-02, -4.9236e-02
2.4634e-02, -7.4857e-02, -4.9248e-02
2.5003e-02, -7.4876e-02, -4.9260e-02
2.5378e-02, -7.4895e-02, -4.9273e-02
2.5759e-02, -7.4914e-02, -4.9285e-02
2.6145e-02, -7.4933e-02, -4.9298e-02
2.6537e-02, -7.4953e-02, -4.9311e-02
2.6935e-02, -7.4972e-02, -4.9324e-02
2.7339e-02, -7.4993e-02, -4.9337e-02
2.7749e-02, -7.5013e-02, -4.9351e-02
2.8165e-02, -7.5034e-02, -4.9364e-02
2.8587e-02, -7.5055e-02, -4.9378e-02
2.9016e-02, -7.5076e-02, -4.9392e-02
2.9451e-02, -7.5098e-02, -4.9407e-02
2.9893e-02, -7.5120e-02, -4.9421e-02
3.0341e-02, -7.5143e-02, -4.9436e-02
3.0796e-02, -7.5166e-02, -4.9451e-02
3.1258e-02, -7.5189e-02, -4.9466e-02
3.1727e-02, -7.5212e-02, -4.9482e-02
3.2202e-02, -7.5236e-02, -4.9497e-02
3.2685e-02, -7.5260e-02, -4.9513e-02
3.3176e-02, -7.5284e-02, -4.9529e-02
3.3673e-02, -7.5309e-02, -4.9546e-02
3.4178e-02, -7.5335e-02, -4.9562e-02
3.4691e-02, -7.5360e-02, -4.9579e-02
3.5211e-02, -7.5386e-02, -4.9596e-02
3.5739e-02, -7.5413e-02, -4.9614e-02
3.6275e-02, -7.5439e-02, -4.9631e-02
3.6819e-02, -7.5467e-02, -4.9649e-02
3.7371e-02, -7.5494e-02, -4.9667e-02
3.7931e-02, -7.5522e-02, -4.9686e-02
3.8500e-02, -7.5551e-02, -4.9704e-02
3.9077e-02, -7.5580e-02, -4.9723e-02
3.9663e-02, -7.5609e-02, -4.9743e-02
4.0258e-02, -7.5664e-02, -4.9779e-02
4.0862e-02, -7.5755e-02, -4.9839e-02
4.1475e-02, -7.5847e-02, -4.9899e-02
4.2097e-02, -7.5940e-02, -4.9961e-02
4.2728e-02, -7.6035e-02, -5.0023e-02
4.3369e-02, -7.6131e-02, -5.0086e-02
4.4019e-02, -7.6229e-02, -5.0150e-02
4.4679e-02, -7.6328e-02, -5.0216e-02
4.5349e-02, -7.6428e-02, -5.0282e-02
4.6029e-02, -7.6530e-02, -5.0349e-02
4.6719e-02, -7.6634e-02, -5.0417e-02
4.7420e-02, -7.6739e-02, -5.0486e-02
4.8131e-02, -7.6845e-02, -5.0556e-02
4.8853e-02, -7.6954e-02, -5.0627e-02
4.9586e-02, -7.7064e-02, -5.0700e-02
5.0329e-02, -7.7175e-02, -5.0773e-02
5.1084e-02, -7.7288e-02, -5.0848e-02
5.1850e-02, -7.7403e-02, -5.0923e-02
5.2627e-02, -7.7520e-02, -5.1000e-02
5.3417e-02, -7.7638e-02, -5.1078e-02
5.4218e-02, -7.7758e-02, -5.1157e-02
5.5031e-02, -7.7880e-02, -5.1237e-02
5.5856e-02, -7.8004e-02, -5.1318e-02
5.6694e-02, -7.8130e-02, -5.1401e-02
5.7544e-02, -7.8257e-02, -5.1485e-02
5.8407e-02, -7.8387e-02, -5.1570e-02
5.9283e-02, -7.8518e-02, -5.1657e-02
6.0172e-02, -7.8634e-02, -5.1733e-02
6.1074e-02, -7.8679e-02, -5.1763e-02
6.1990e-02, -7.8725e-02, -5.1793e-02
