0.0000e+00, -1.1264e-01, -8.1033e-02
2.0000e-02, -1.1264e-01, -8.1033e-02
2.0300e-02, -1.1267e-01, -8.1055e-02
2.0604e-02, -1.1270e-01, -8.1077e-02
2.0913e-02, -1.1273e-01, -8.1099e-02
2.1227e-02, -1.1276e-01, -8.1121e-02
2.1545e-02, -1.1279e-01, -8.1144e-02
2.1868e-02, -1.1282e-01, -8.1168e-02
2.2196e-02, -1.1286e-01, -8.1191e-02
2.2529e-02, -1.1289e-01, -8.1215e-02
2.2867e-02, -1.1292e-01, -8.1239e-02
2.3210e-02, -1.1296e-01, -8.1264e-02
2.3558e-02, -1.1299e-01, -8.1289e-02
2.3911e-02, -1.1303e-01, -8.1315e-02
2.4270e-02, -1.1306e-01, -8.1340e-02
2.4634e-02, -1.1310e-01, -8.1367e-02
2.5003e-02, -1.1314e-01, -8.1393e-02
2.5378e-02, -1.1317e-01, -8.1420e-02
2.5759e-02, -1.1321e-01, -8.1447e-02
2.6145e-02, -1.1325e-01, -8.1475e-02
2.6537e-02, -1.1329e-01, -8.1503e-02
2.6935e-02, -1.1333e-01, -8.1532e-02
2.7339e-02, -1.1337e-01, -8.1561e-02
2.7749e-02, -1.1341e-01, -8.1591e-02
2.8165e-02, -1.1345e-01, -8.1621e-02
2.8587e-02, -1.1349e-01, -8.1651e-02
2.9016e-02, -1.1354e-01, -8.1682e-02
2.9451e-02, -1.1358e-01, -8.1713e-02
2.9893e-02, -1.1363e-01, -8.1745e-02
3.0341e-02, -1.1367e-01, -8.1777e-02
3.0796e-02, -1.1372e-01, -8.1810e-02
3.1258e-02, -1.1376e-01, -8.1843e-02
3.1727e-02, -1.1381e-01, -8.1877e-02
3.2202e-02, -1.1386e-01, -8.1911e-02
3.2685e-02, -1.1390e-01, -8.1946e-02
3.3176e-02, -1.1395e-01, -8.1981e-02
3.3673e-02, -1.1400e-01, -8.2017e-02
3.4178e-02, -1.1405e-01, -8.2053e-02
3.4690e-02, -1.1411e-01, -8.2090e-02
3.5211e-02, -1.1416e-01, -8.2127e-02
3.5739e-02, -1.1421e-01, -8.2165e-02
3.6275e-02, -1.1426e-01, -8.2204e-02
3.6819e-02, -1.1432e-01, -8.2243e-02
3.7371e-02, -1.1437e-01, -8.2283e-02
3.7931e-02, -1.1443e-01, -8.2323e-02
3.8500e-02, -1.1449e-01, -8.2364e-02
3.9077e-02, -1.1454e-01, -8.2406e-02
3.9663e-02, -1.1460e-01, -8.2448e-02
4.0258e-02, -1.1464e-01, -8.2472e-02
4.0862e-02, -1.1464e-01, -8.2472e-02
4.1475e-02, -1.1464e-01, -8.2472e-02
4.2097e-02, -1.1464e-01, -8.2472e-02
4.2728e-02, -1.1464e-01, -8.2472e-02
4.3369e-02, -1.1464e-01, -8.2472e-02
4.4019e-02, -1.1464e-01, -8.2472e-02
4.4679e-02, -1.1464e-01, -8.2472e-02
4.5349e-02, -1.1464e-01, -8.2472e-02
4.6029e-02, -1.1464e-01, -8.2472e-02
4.6719e-02, -1.1464e-01, -8.2472e-02
4.7420e-02, -1.1464e-01, -8.2472e-02
4.8131e-02, -1.1464e-01, -8.2472e-02
4.8853e-02, -1.1464e-01, -8.2472e-02
4.9585e-02, -1.1464e-01, -8.2472e-02
5.0329e-02, -1.1464e-01, -8.2472e-02
5.1084e-02, -1.1464e-01, -8.2472e-02
5.1850e-02, -1.1464e-01, -8.2472e-02
5.2627e-02, -1.1464e-01, -8.2472e-02
5.3417e-02, -1.1464e-01, -8.2472e-02
5.4218e-02, -1.1464e-01, -8.2472e-02
5.5031e-02, -1.1464e-01, -8.2472e-02
5.5856e-02, -1.1464e-01, -8.2472e-02
5.6694e-02, -1.1464e-01, -8.2472e-02
5.7544e-02, -1.1464e-01, -8.2472e-02
5.8407e-02, -1.1464e-01, -8.2472e-02
5.9283e-02, -1.1464e-01, -8.2472e-02
6.0172e-02, -1.1464e-01, -8.2472e-02
6.1074e-02, -1.1464e-01, -8.2472e-02
6.1990e-02, -1.1464e-01, -8.2472e-02
6.2919e-02, -1.1464e-01, -8.2472e-02
6.3863e-02, -1.1464e-01, -8.2472e-02
6.4821e-02, -1.1464e-01, -8.2472e-02
6.5793e-02, -1.1464e-01, -8.2472e-02
6.6779e-02, -1.1464e-01, -8.2472e-02
6.7781e-02, -1.1464e-01, -8.2472e-02
6.8797e-02, -1.1464e-01, -8.2472e-02
6.9829e-02, -1.1464e-01, -8.2472e-02
7.0876e-02, -1.1464e-01, -8.2472e-02
7.1939e-02, -1.1464e-01, -8.2472e-02
7.3018e-02, -1.1464e-01, -8.2472e-02
7.4113e-02, -1.1464e-01, -8.2472e-02
7.5224e-02, -1.1464e-01, -8.2472e-02
7.6352e-02, -1.1464e-01, -8.2472e-02
7.7497e-02, -1.1464e-01, -8.2472e-02
7.8659e-02, -1.1464e-01, -8.2472e-02
7.9839e-02, -1.1464e-01, -8.2472e-02
8.1036e-02, -1.1469e-01, -8.2509e-02
8.2251e-02, -1.1475e-01, -8.2553e-02
8.3485e-02, -1.1481e-01, -8.2597e-02
8.4737e-02, -1.1487e-01, -8.2642e-02
8.6007e-02, -1.1494e-01, -8.2688e-02
8.7297e-02, -1.1500e-01, -8.2735e-02
8.8606e-02, -1.1507e-01, -8.2782e-02
8.9935e-02, -1.1513e-01, -8.2829e-02
9.1284e-02, -1.1520e-01, -8.2878e-02
9.2652e-02, -1.1527e-01, -8.2927e-02
9.4042e-02, -1.1534e-01, -8.2977e-02
9.5452e-02, -1.1541e-01, -8.3028e-02
9.6884e-02, -1.1548e-01, -8.3079e-02
9.8336e-02, -1.1555e-01, -8.3132e-02
9.9811e-02, -1.1563e-01, -8.3185e-02
1.0131e-01, -1.1564e-01, -8.3191e-02
1.0283e-01, -1.1564e-01, -8.3191e-02
1.0437e-01, -1.1564e-01, -8.3191e-02
1.0593e-01, -1.1564e-01, -8.3191e-02
1.0752e-01, -1.1564e-01, -8.3191e-02
1.0914e-01, -1.1564e-01, -8.3191e-02
1.1077e-01, -1.1564e-01, -8.3191e-02
1.1243e-01, -1.1564e-01, -8.3191e-02
1.1412e-01, -1.1564e-01, -8.3191e-02
1.1583e-01, -1.1564e-01, -8.3191e-02
1.1757e-01, -1.1564e-01, -8.3191e-02
1.1933e-01, -1.1564e-01, -8.3191e-02
1.2112e-01, -1.1569e-01, -8.3232e-02
1.2294e-01, -1.1578e-01, -8.3297e-02
1.2478e-01, -1.1588e-01, -8.3363e-02
1.2665e-01, -1.1597e-01, -8.3431e-02
1.2855e-01, -1.1606e-01, -8.3499e-02
1.3048e-01, -1.1616e-01, -8.3568e-02
1.3243e-01, -1.1626e-01, -8.3639e-02
1.3442e-01, -1.1636e-01, -8.3710e-02
1.3644e-01, -1.1646e-01, -8.3783e-02
1.3848e-01, -1.1656e-01, -8.3856e-02
1.4056e-01, -1.1661e-01, -8.3891e-02
1.4267e-01, -1.1650e-01, -8.3815e-02
1.4481e-01, -1.1640e-01, -8.3738e-02
1.4698e-01, -1.1629e-01, -8.3660e-02
1.4918e-01, -1.1618e-01, -8.3581e-02
1.5142e-01, -1.1607e-01, -8.3500e-02
1.5369e-01, -1.1595e-01, -8.3418e-02
1.5599e-01, -1.1584e-01, -8.3336e-02
1.5833e-01, -1.1572e-01, -8.3251e-02
1.6071e-01, -1.1567e-01, -8.3217e-02
1.6312e-01, -1.1579e-01, -8.3304e-02
1.6556e-01, -1.1591e-01, -8.3392e-02
1.6805e-01, -1.1604e-01, -8.3481e-02
1.7057e-01, -1.1616e-01, -8.3572e-02
1.7312e-01, -1.1629e-01, -8.3664e-02
1.7572e-01, -1.1642e-01, -8.3757e-02
1.7836e-01, -1.1655e-01, -8.3852e-02
1.8103e-01, -1.1664e-01, -8.3911e-02
1.8375e-01, -1.1664e-01, -8.3911e-02
1.8650e-01, -1.1664e-01, -8.3911e-02
1.8930e-01, -1.1664e-01, -8.3911e-02
1.9214e-01, -1.1664e-01, -8.3911e-02
1.9502e-01, -1.1664e-01, -8.3911e-02
1.9794e-01, -1.1664e-01, -8.3911e-02
2.0091e-01, -1.1664e-01, -8.3911e-02
2.0392e-01, -1.1664e-01, -8.3911e-02
2.0698e-01, -1.1664e-01, -8.3911e-02
2.1009e-01, -1.1664e-01, -8.3911e-02
2.1324e-01, -1.1664e-01, -8.3911e-02
2.1643e-01, -1.1664e-01, -8.3911e-02
2.1968e-01, -1.1664e-01, -8.3911e-02
2.2297e-01, -1.1678e-01, -8.4018e-02
2.2632e-01, -1.1695e-01, -8.4138e-02
2.2971e-01, -1.1712e-01, -8.4260e-02
2.3316e-01, -1.1729e-01, -8.4384e-02
2.3665e-01, -1.1747e-01, -8.4510e-02
2.4020e-01, -1.1764e-01, -8.4630e-02
2.4380e-01, -1.1764e-01, -8.4630e-02
2.4746e-01, -1.1764e-01, -8.4630e-02
2.5117e-01, -1.1764e-01, -8.4630e-02
2.5494e-01, -1.1764e-01, -8.4630e-02
2.5876e-01, -1.1764e-01, -8.4630e-02
2.6264e-01, -1.1764e-01, -8.4630e-02
2.6658e-01, -1.1764e-01, -8.4630e-02
2.7058e-01, -1.1764e-01, -8.4630e-02
2.7463e-01, -1.1764e-01, -8.4630e-02
2.7875e-01, -1.1764e-01, -8.4630e-02
2.8293e-01, -1.1793e-01, -8.4841e-02
2.8717e-01, -1.1835e-01, -8.5146e-02
2.9148e-01, -1.1878e-01, -8.5456e-02
2.9585e-01, -1.1922e-01, -8.5771e-02
3.0029e-01, -1.1962e-01, -8.6059e-02
3.0479e-01, -1.1940e-01, -8.5897e-02
3.0936e-01, -1.1917e-01, -8.5732e-02
3.1400e-01, -1.1894e-01, -8.5565e-02
3.1871e-01, -1.1870e-01, -8.5396e-02
3.2349e-01, -1.1881e-01, -8.5475e-02
3.2834e-01, -1.1905e-01, -8.5650e-02
3.3327e-01, -1.1930e-01, -8.5827e-02
3.3826e-01, -1.1955e-01, -8.6007e-02
3.4334e-01, -1.1947e-01, -8.5949e-02
3.4848e-01, -1.1921e-01, -8.5764e-02
3.5371e-01, -1.1895e-01, -8.5576e-02
3.5901e-01, -1.1869e-01, -8.5385e-02
3.6440e-01, -1.1886e-01, -8.5508e-02
3.6986e-01, -1.1913e-01, -8.5704e-02
3.7541e-01, -1.1941e-01, -8.5904e-02
3.8104e-01, -1.1964e-01, -8.6069e-02
3.8675e-01, -1.1964e-01, -8.6069e-02
3.9255e-01, -1.1964e-01, -8.6069e-02
3.9844e-01, -1.1964e-01, -8.6069e-02
4.0441e-01, -1.1964e-01, -8.6069e-02
4.1048e-01, -1.1964e-01, -8.6069e-02
4.1663e-01, -1.1964e-01, -8.6069e-02
4.2288e-01, -1.1978e-01, -8.6173e-02
4.2922e-01, -1.2010e-01, -8.6401e-02
4.3566e-01, -1.2042e-01, -8.6632e-02
4.4219e-01, -1.2064e-01, -8.6789e-02
4.4882e-01, -1.2064e-01, -8.6789e-02
4.5556e-01, -1.2064e-01, -8.6789e-02
4.6239e-01, -1.2064e-01, -8.6789e-02
4.6932e-01, -1.2064e-01, -8.6789e-02
4.7636e-01, -1.2064e-01, -8.6789e-02
4.8350e-01, -1.2064e-01, -8.6789e-02
4.9075e-01, -1.2064e-01, -8.6789e-02
4.9811e-01, -1.2064e-01, -8.6789e-02
5.0558e-01, -1.2064e-01, -8.6789e-02
5.1316e-01, -1.2064e-01, -8.6789e-02
5.2086e-01, -1.2068e-01, -8.6819e-02
5.2867e-01, -1.2107e-01, -8.7100e-02
5.3660e-01, -1.2147e-01, -8.7386e-02
5.4464e-01, -1.2164e-01, -8.7508e-02
5.5281e-01, -1.2164e-01, -8.7508e-02
5.6110e-01, -1.2169e-01, -8.7548e-02
5.6952e-01, -1.2211e-01, -8.7850e-02
5.7806e-01, -1.2254e-01, -8.8158e-02
5.8673e-01, -1.2230e-01, -8.7986e-02
5.9552e-01, -1.2186e-01, -8.7669e-02
6.0445e-01, -1.2164e-01, -8.7508e-02
6.1352e-01, -1.2164e-01, -8.7508e-02
6.2272e-01, -1.2177e-01, -8.7606e-02
6.3206e-01, -1.2224e-01, -8.7942e-02
6.4154e-01, -1.2264e-01, -8.8227e-02
6.5116e-01, -1.2264e-01, -8.8227e-02
6.6092e-01, -1.2268e-01, -8.8261e-02
6.7083e-01, -1.2318e-01, -8.8617e-02
6.8089e-01, -1.2359e-01, -8.8915e-02
6.9110e-01, -1.2308e-01, -8.8547e-02
7.0147e-01, -1.2264e-01, -8.8227e-02
7.1199e-01, -1.2264e-01, -8.8227e-02
